index,fips,Fall,Spring,Summer,Winter,max_warming_season,Annual,CTYNAME,STNAME
390,13067,-0.0070123456790097,0.2271604938271556,-0.438857142857127,1.2826948853615487,Winter,0.2623880070546582,Cobb County,Georgia
391,13069,0.5164444444444355,0.1928888888888868,0.3226666666666629,1.1062292768959443,Winter,0.5415308641975289,Coffee County,Georgia
392,13071,0.3560493827160464,0.1102786596119914,0.2911322751322634,0.8579470899470829,Winter,0.4080599647266263,Colquitt County,Georgia
393,13073,0.2041904761904748,0.2608253968254036,0.0814673721340426,1.1924797178130495,Winter,0.4414885361551923,Columbia County,Georgia
394,13075,0.2934179894179977,-0.0067442680776016,0.1731216931216953,0.8313650793650833,Winter,0.3267901234567965,Cook County,Georgia
395,13077,-0.1181798941798882,0.3187724867724924,-0.1480211640211605,1.378737213403875,Winter,0.3579223985890574,Coweta County,Georgia
396,13079,0.0033862433862423,0.0149700176366823,-0.063350970017638,1.0871111111111114,Winter,0.2641693121693112,Crawford County,Georgia
397,13081,0.5772416225749586,0.3228077601410986,0.2714638447971722,1.4932910052910096,Winter,0.6679506172839565,Crisp County,Georgia
398,13083,-0.2915555555555596,-0.2165643738977096,-0.4650864197530989,0.5095590828924131,Winter,-0.1194144620811301,Dade County,Georgia
399,13085,-0.171231040564377,-0.1589417989417987,-0.6743139329805992,0.8625608465608446,Winter,-0.0393015873015791,Dawson County,Georgia
400,13087,0.2387160493827105,0.0728465608465531,0.0559858906525572,0.7568818342151695,Winter,0.2866596119929359,Decatur County,Georgia
401,13089,-0.0873650793650777,0.127943562610227,-0.4934179894179915,1.222970017636681,Winter,0.1894885361551981,DeKalb County,Georgia
402,13091,0.4762045855379218,0.2950264550264571,0.069996472663139,1.3817848324514912,Winter,0.557407407407412,Dodge County,Georgia
403,13093,0.4591181657848223,0.2166631393297997,0.1271816578483317,1.419343915343912,Winter,0.5567089947090019,Dooly County,Georgia
404,13095,0.5814462081128747,0.3053121693121591,0.3103633156966418,1.1964867724867765,Winter,0.6054320987654225,Dougherty County,Georgia
405,13097,-0.046405643738979,0.3537918871252222,-0.2732839506172845,1.428402116402112,Winter,0.3633474426807732,Douglas County,Georgia
406,13099,0.3285079365079326,0.1189417989417991,-0.113537918871262,0.9422363315696686,Winter,0.3283315696649018,Early County,Georgia
407,13101,0.4099894179894075,0.1319788359788337,0.3336860670193819,0.822194003527337,Winter,0.4288324514991205,Echols County,Georgia
408,13103,0.3463844797178165,0.2480282186948776,0.1362398589065282,1.0015379188712463,Winter,0.436620811287477,Effingham County,Georgia
409,13105,-0.2553227513227511,-0.2454462081128829,-0.5097425044091636,1.0048959435626117,Winter,-0.0015767195767223,Elbert County,Georgia
410,13107,0.5675061728395153,0.3789488536155201,0.2604726631393143,1.315188712522043,Winter,0.636144620811288,Emanuel County,Georgia
411,13109,0.3825044091710727,0.1517037037037052,0.0456860670193988,0.9727125220458602,Winter,0.3959329805996464,Evans County,Georgia
412,13111,-0.3088395061728466,-0.2321693121693134,-0.744282186948853,0.6194144620811228,Winter,-0.1709453262786534,Fannin County,Georgia
413,13113,-0.2162539682539624,0.1516331569664842,-0.3368747795414449,1.2237742504409266,Winter,0.2042751322751307,Fayette County,Georgia
414,13115,-0.0651005291005367,0.0987654320987639,-0.5354920634920717,1.1115626102292762,Winter,0.1563562610229164,Floyd County,Georgia
415,13117,-0.0836261022927558,-0.0471675485008808,-0.6848818342151702,0.9967407407407364,Winter,0.0422186948853643,Forsyth County,Georgia
416,13119,-0.0108641975308605,0.0239294532627974,-0.3941728395061721,1.0150123456790083,Winter,0.160130511463834,Franklin County,Georgia
417,13121,-0.0690229276895991,0.2194426807760119,-0.404021164021165,1.285559082892415,Winter,0.2547054673721364,Fulton County,Georgia
418,13123,-0.2752169312169321,-0.2211216931216934,-0.7580246913580337,0.776677248677254,Winter,-0.1240740740740817,Gilmer County,Georgia
419,13125,0.3664338624338619,0.2307865961199297,0.058751322751324,1.2654391534391558,Winter,0.4872345679012326,Glascock County,Georgia
420,13127,0.7792028218694886,0.6795767195767145,0.6503985890652584,1.2219400352733656,Winter,0.8424479717813103,Glynn County,Georgia
421,13129,-0.1688465608465596,-0.0697989417989455,-0.6836402116402078,0.9533544973544932,Winter,0.0080141093474383,Gordon County,Georgia
422,13131,0.3226666666666741,0.1334462081128835,0.2303209876543193,0.7675626102292827,Winter,0.3670370370370239,Grady County,Georgia
423,13133,0.0576084656084621,-0.036486772486767,-0.4649594356260954,1.212712522045852,Winter,0.1941904761904777,Greene County,Georgia
424,13135,-0.0436825396825518,0.0638165784832482,-0.6213615520282169,1.1402045855379166,Winter,0.1326490299823659,Gwinnett County,Georgia
425,13137,-0.0177777777777829,0.0270758377425029,-0.4551252204585367,0.8116966490299796,Winter,0.094941798941795,Habersham County,Georgia
426,13139,-0.0717883597883572,-0.0267936507936565,-0.703492063492072,0.9893051146384436,Winter,0.0461305114638386,Hall County,Georgia
427,13141,0.2313368606701886,-0.0064056437389833,-0.2577777777777778,1.2409171075837813,Winter,0.3074215167548539,Hancock County,Georgia
428,13143,-0.0815802469135847,0.2515696649029951,-0.3411358024691303,1.395301587301581,Winter,0.3062821869488586,Haralson County,Georgia
429,13145,-0.0613474426807741,0.1175026455026443,-0.0553650793650807,1.1246137566137564,Winter,0.2882363315696506,Harris County,Georgia
430,13147,-0.0453051146384403,0.0589347442680707,-0.3013474426807856,1.1037460317460366,Winter,0.2039788359788452,Hart County,Georgia
431,13149,-0.0692204585537886,0.2168183421516743,-0.0672733686067029,1.281312169312162,Winter,0.3435520282186986,Heard County,Georgia
432,13151,-0.1747301587301538,0.0937848324515013,-0.3902927689594393,1.1286067019400332,Winter,0.1644232804232828,Henry County,Georgia
433,13153,0.3152310405643722,0.1100529100529262,0.0515414462081135,1.249410934744277,Winter,0.4324126984126957,Houston County,Georgia
434,13155,0.5169382716049273,0.1722892416225704,0.2670476190476116,1.1790194003527383,Winter,0.5368112874779499,Irwin County,Georgia
435,13157,-0.0443880070546714,-0.0103703703703667,-0.7172063492063623,1.0646631393298056,Winter,0.0735626102292705,Jackson County,Georgia
436,13159,0.2542504409171039,0.1493333333333213,-0.0834991181657815,1.4602469135802456,Winter,0.4456507936507866,Jasper County,Georgia
437,13161,0.509446208112887,0.2955626102292726,0.2950123456790182,1.1508571428571412,Winter,0.570881834215158,Jeff Davis County,Georgia
438,13163,0.5902081128747815,0.4512733686066977,0.3441975308641993,1.3707654320987703,Winter,0.6956895943562443,Jefferson County,Georgia
439,13165,0.6476331569664969,0.4124867724867622,0.2240282186948831,1.4871534391534456,Winter,0.6952380952381118,Jenkins County,Georgia
440,13167,0.5101234567901101,0.3460035273368584,0.2335520282186908,1.2616860670193997,Winter,0.5946455026454996,Johnson County,Georgia
441,13169,0.2012134038800796,0.0050793650793655,-0.1331922398588942,1.2955767195767127,Winter,0.3449417989418004,Jones County,Georgia
442,13171,-0.1816296296296317,0.092176366843036,-0.1535802469135781,1.0510476190476217,Winter,0.20365432098766,Lamar County,Georgia
443,13173,0.3545114638448007,0.0233650793650808,0.1929312169312045,0.8943774250440961,Winter,0.3726384479717894,Lanier County,Georgia
444,13175,0.4225890652557272,0.2855590828924083,0.1052839506172867,1.2696014109347482,Winter,0.5255132275132334,Laurens County,Georgia
445,13177,0.5609453262786521,0.2360634920634938,0.1913227513227542,1.3711040564373844,Winter,0.5950546737213437,Lee County,Georgia
446,13179,0.4540246913580176,0.283555555555562,0.218243386243397,0.9819682539682404,Winter,0.4935308641975246,Liberty County,Georgia
447,13181,0.0435696649029907,0.0985820105820045,-0.1952169312169382,1.2768677248677225,Winter,0.3118201058201063,Lincoln County,Georgia
448,13183,0.4958447971781186,0.31111111111111,0.2702363315696643,0.9957671957671902,Winter,0.5290687830687806,Long County,Georgia
449,13185,0.2647054673721384,-0.0255379188712554,0.1929312169312174,0.7588007054673731,Winter,0.3018765432098733,Lowndes County,Georgia
450,13187,-0.1689453262786566,-0.1618624338624276,-0.6041904761904782,0.7920987654320959,Winter,-0.0388888888888909,Lumpkin County,Georgia
451,13189,0.2115837742504411,0.1819400352733625,-0.0293897707231056,1.2279365079365134,Winter,0.4043633156966453,McDuffie County,Georgia
452,13191,0.6098483245150034,0.4902292768959381,0.4290511463844782,1.078828924162261,Winter,0.6628007054673721,McIntosh County,Georgia
453,13193,0.232804232804227,0.0505679012345685,-0.0258059964726682,1.270419753086416,Winter,0.3856578483245166,Macon County,Georgia
454,13195,-0.1557530864197556,-0.146398589065252,-0.6414391534391615,0.9737848324515036,Winter,0.0071992945326244,Madison County,Georgia
455,13197,0.0842469135802451,0.0186102292768948,-0.0663844797178043,1.1723880070546815,Winter,0.3096895943562665,Marion County,Georgia
456,13199,-0.1444091710758377,0.1586313932980521,-0.1344479717813029,1.188007054673721,Winter,0.2697777777777684,Meriwether County,Georgia
457,13201,0.2428359788359899,0.0213756613756551,-0.035118165784842,0.7732204585537963,Winter,0.2580211640211693,Miller County,Georgia
458,13205,0.3589841269841123,0.1490229276895987,0.2355273368606822,0.8790264550264465,Winter,0.4105925925926118,Mitchell County,Georgia
459,13207,-0.0315061728395161,0.0410299823633171,-0.1111252204585582,1.134292768959431,Winter,0.2606137566137546,Monroe County,Georgia
460,13209,0.4569171075837676,0.2913015873015886,0.1728536155202728,1.1961481481481508,Winter,0.5368994708994795,Montgomery County,Georgia
461,13211,0.1245996472663168,0.0610934744268208,-0.4100317460317513,1.3441693121693092,Winter,0.2797813051146375,Morgan County,Georgia
462,13213,-0.2071675485008759,-0.1634285714285748,-0.6828077601411034,0.8107795414462065,Winter,-0.0630264550264466,Murray County,Georgia
463,13215,-0.0471111111111152,0.1175590828924175,-0.0394920634920605,1.0639294532627868,Winter,0.2827865961199333,Muscogee County,Georgia
464,13217,0.0452204585537943,0.1197883597883648,-0.3807266313933078,1.3150335097001826,Winter,0.2743421516754825,Newton County,Georgia
465,13219,-0.0446137566137592,-0.0311816578483288,-0.699315696649021,1.1526772486772523,Winter,0.0933615520282252,Oconee County,Georgia
466,13221,-0.1393439153439144,-0.1477107583774259,-0.6204021164021204,1.048465608465611,Winter,0.0355238095238115,Oglethorpe County,Georgia
467,13223,-0.0003527336860738,0.2959999999999891,-0.3756472663139342,1.3516613756613756,Winter,0.3164973544973482,Paulding County,Georgia
468,13225,0.1920705467372083,0.0567477954144616,0.0070828924162292,1.1718941798941782,Winter,0.3596966490299725,Peach County,Georgia
469,13227,-0.1895590828924208,-0.1194638447971796,-0.7100811287478069,0.9143139329806,Winter,-0.0309770723104091,Pickens County,Georgia
470,13229,0.7096014109347476,0.5485149911816594,0.683724867724868,1.1155273368606655,Winter,0.7757037037036946,Pierce County,Georgia
471,13231,-0.24744973544974,0.1046772486772506,-0.2026807760141133,1.0712804232804214,Winter,0.1827266313933023,Pike County,Georgia
472,13233,0.0016790123456771,0.2463209876543123,-0.3862292768959514,1.3216366843033551,Winter,0.2978871252204608,Polk County,Georgia
473,13235,0.4430052910052943,0.239492063492063,0.1086278659611999,1.3344479717812996,Winter,0.5299259259259123,Pulaski County,Georgia
474,13237,0.2618694885361529,0.0243809523809483,-0.2314779541446264,1.3810934744268073,Winter,0.3615273368606734,Putnam County,Georgia
475,13239,0.3805008818342167,0.2532910052909984,0.0322962962963059,1.1768183421516742,Winter,0.4755943562610276,Quitman County,Georgia
476,13241,-0.0207125220458517,0.0551816578483242,-0.3493897707231116,0.6051781305114602,Winter,0.0775167548500765,Rabun County,Georgia
477,13243,0.491216931216934,0.273100529100528,0.0572980599647269,1.28379541446208,Winter,0.5400423280423206,Randolph County,Georgia
478,13245,0.2730158730158747,0.3512804232804224,0.2532063492063479,1.1576155202821914,Winter,0.5140070546737255,Richmond County,Georgia
479,13247,-0.069940035273365,0.0964797178130572,-0.4875626102292764,1.2179611992945294,Winter,0.1882610229276911,Rockdale County,Georgia
480,13249,0.2024691358024771,-0.0374179894179905,-0.1073156966490261,1.2733968253968295,Winter,0.3383774250440975,Schley County,Georgia
481,13251,0.4631957671957639,0.3150617283950579,0.1704550264550208,1.2498906525573188,Winter,0.5531287477954088,Screven County,Georgia
482,13253,0.2529664902998204,0.0250158730158689,-0.0270194003527296,0.7811922398589023,Winter,0.2649911816578505,Seminole County,Georgia
483,13255,-0.2859823633157084,0.0743985890652517,-0.3048747795414383,1.0220529100529052,Winter,0.1271358024691388,Spalding County,Georgia
484,13257,0.0710264550264759,0.116783068783062,-0.3028430335097041,0.943731922398582,Winter,0.2115097001763613,Stephens County,Georgia
485,13259,0.2655661375661339,0.1850017636684261,0.1052275132275152,1.2435837742504467,Winter,0.462832451499116,Stewart County,Georgia
486,13261,0.4016507936507825,0.0304338624338623,-0.0571428571428602,1.4062504409171102,Winter,0.4505537918871273,Sumter County,Georgia
487,13263,-0.1410793650793666,0.0616860670194008,-0.0924444444444506,1.0014955908289376,Winter,0.212045855379178,Talbot County,Georgia
488,13265,0.0457142857142896,-0.0136719576719617,-0.3487689594356318,1.1997742504409168,Winter,0.2251675485008879,Taliaferro County,Georgia
489,13267,0.4122186948853596,0.170370370370363,0.1146666666666717,0.960197530864198,Winter,0.4240493827160542,Tattnall County,Georgia
490,13269,-0.0077178130511508,0.0072663139329799,-0.0800564373897754,1.0811992945326248,Winter,0.2546737213404021,Taylor County,Georgia
491,13271,0.5419118165784891,0.3247407407407416,0.2114426807760087,1.3175167548500866,Winter,0.6031358024691332,Telfair County,Georgia
492,13273,0.5228641975308698,0.2088606701939965,0.1124938271605043,1.325079365079358,Winter,0.5530793650793631,Terrell County,Georgia
493,13275,0.4189065255731812,0.1535097001763647,0.3691428571428552,0.8008042328042297,Winter,0.4386701940035293,Thomas County,Georgia
494,13277,0.3947795414462031,0.1315132275132252,0.2498765432098681,1.0439647266313987,Winter,0.4577142857142776,Tift County,Georgia
495,13279,0.4480564373897771,0.2393932980599628,0.1688888888888858,1.0830335097001649,Winter,0.4934955908289331,Toombs County,Georgia
496,13281,-0.1124797178130598,-0.0453474426807826,-0.470419753086416,0.535167548500877,Winter,-0.0223703703703728,Towns County,Georgia
497,13283,0.4666948853615523,0.3284938271604938,0.1878377425044087,1.2394074074074046,Winter,0.5616578483245155,Treutlen County,Georgia
498,13285,-0.0326349206349126,0.1630617283950606,-0.0502151675485031,1.2722680776014132,Winter,0.3432098765432274,Troup County,Georgia
499,13287,0.542913580246906,0.2760211640211664,0.31579541446208,1.3114215167548482,Winter,0.6140987654320934,Turner County,Georgia
500,13289,0.2817495590828924,0.0496084656084757,-0.0459400352733718,1.2299118165784892,Winter,0.3805502645502644,Twiggs County,Georgia
501,13291,-0.2188077601410865,-0.1242469135802347,-0.5905890652557213,0.5873015873015907,Winter,-0.0894955908289231,Union County,Georgia
502,13293,-0.1843950617284018,0.0566208112874694,-0.1364091710758353,1.0380388007054684,Winter,0.196278659612003,Upson County,Georgia
503,13295,-0.2680211640211591,-0.1604797178130486,-0.5473862433862516,0.6520634920634899,Winter,-0.0827160493827173,Walker County,Georgia
504,13297,-2.821869490078804e-05,0.0470828924162298,-0.5857072310405619,1.2281058201058146,Winter,0.1714179894179879,Walton County,Georgia
505,13299,0.7133686067019306,0.5005149911816525,0.6726349206349255,1.1285925925925966,Winter,0.7623950617284017,Ware County,Georgia
506,13301,0.1939329805996466,0.1067089947089911,-0.1114497354497465,1.195668430335101,Winter,0.3529065255731894,Warren County,Georgia
507,13303,0.4478589065255707,0.2273439153439186,0.06795061728395,1.2777142857142862,Winter,0.5126772486772406,Washington County,Georgia
508,13305,0.6269065255731878,0.4341587301587392,0.4648747795414384,1.08358377425044,Winter,0.6641622574955843,Wayne County,Georgia
509,13307,0.3216366843033599,0.063760141093462,0.0141798941799011,1.31977425044092,Winter,0.4407407407407293,Webster County,Georgia
510,13309,0.4760352733686114,0.331654320987654,0.1630899470899394,1.279421516754851,Winter,0.5689629629629711,Wheeler County,Georgia
511,13311,-0.1110123456790089,-0.0595555555555561,-0.5396119929453171,0.7665467372133985,Winter,0.0148042328042295,White County,Georgia
512,13313,-0.1614109347442709,-0.1144268077601465,-0.5855661375661272,0.785227513227513,Winter,-0.0208112874779427,Whitfield County,Georgia
513,13315,0.5525925925925909,0.3297495590828939,0.2341305114638416,1.4179753086419788,Winter,0.6343350970017647,Wilcox County,Georgia
514,13317,-0.0425820105820126,-0.0321410934744322,-0.3495449735449856,1.2217566137566165,Winter,0.2031922398589122,Wilkes County,Georgia
515,13319,0.3361552028218797,0.0601199294532697,-0.0889876543209994,1.2360776014109331,Winter,0.390546737213395,Wilkinson County,Georgia
516,13321,0.4986243386243359,0.249340388007058,0.3037601410934828,1.1758447971781298,Winter,0.5605679012345631,Worth County,Georgia
517,16001,0.4330017636684207,0.6059541446208113,1.051908289241624,1.0877601410934703,Winter,0.8008253968253956,Ada County,Idaho
518,16003,0.719717813051145,1.074455026455029,1.400931216931215,1.1646701940035271,Summer,1.096007054673724,Adams County,Idaho
519,16005,0.7651216931216919,1.1251640211640128,0.7624550264550143,1.227724867724867,Winter,0.9789417989417962,Bannock County,Idaho
520,16007,1.0168042328042353,1.5833086419753046,1.2790405643738842,1.3218765432098762,Spring,1.3183809523809495,Bear Lake County,Idaho
521,16009,0.7834074074074044,0.8898906525573225,1.3766913580246811,1.683597883597877,Winter,1.1714603174603244,Benewah County,Idaho
522,16011,0.702560846560851,1.019315696649026,0.6512733686067111,1.4329029982363302,Winter,0.9546525573192234,Bingham County,Idaho
523,16013,0.7167125220458519,0.9352804232804228,0.8563104056437433,1.3404726631393298,Winter,0.965220458553793,Blaine County,Idaho
524,16015,0.5256437389770743,0.8020881834215083,0.984761904761898,1.4027936507936485,Winter,0.934384479717816,Boise County,Idaho
525,16017,0.3463562610229302,0.6359788359788344,1.0792945326278711,1.4248324514991169,Winter,0.8538871252204592,Bonner County,Idaho
526,16019,0.6898342151675441,1.2567054673721376,0.7830405643739052,1.5409947089947054,Winter,1.0727865961199263,Bonneville County,Idaho
527,16021,0.2801410934744248,0.4446419753086419,0.7235837742504444,1.3385820105820123,Winter,0.6750335097001783,Boundary County,Idaho
528,16023,0.5017001763668409,1.0005643738977064,0.7011499118165802,1.2818765432098744,Winter,0.8820952380952362,Butte County,Idaho
529,16025,0.73618342151676,0.9386102292769,0.9933121693121656,1.4684726631393297,Winter,1.034292768959435,Camas County,Idaho
530,16027,0.5140035273368565,0.6810158730158782,1.20229982363316,0.8093121693121684,Summer,0.8104691358024617,Canyon County,Idaho
531,16029,0.8895520282186906,1.3184761904761897,0.9977142857142876,1.3386243386243346,Winter,1.1482998236331652,Caribou County,Idaho
532,16031,0.8342574955908251,0.9773544973544948,0.7374250440917072,1.378779541446206,Winter,0.9909876543209868,Cassia County,Idaho
533,16033,0.6408465608465634,1.2601904761904787,0.8418201058201081,1.3371710758377395,Winter,1.024550264550263,Clark County,Idaho
534,16035,0.4749206349206307,0.956162257495593,1.0893544973544975,1.5611710758377404,Winter,1.0175696649029968,Clearwater County,Idaho
535,16037,0.7140317460317451,0.980656084656087,1.2270194003527246,1.3627936507936522,Winter,1.0825361552028263,Custer County,Idaho
536,16039,0.6900881834215158,0.7390476190476257,1.0764867724867686,1.4383068783068766,Winter,0.988338624338624,Elmore County,Idaho
537,16041,1.0204867724867683,1.4313650793650785,1.293855379188714,1.267569664903,Spring,1.2703492063491992,Franklin County,Idaho
538,16043,0.3726137566137637,1.216874779541438,0.6979329805996494,1.239830687830686,Winter,0.886116402116402,Fremont County,Idaho
539,16045,0.5505749559082833,0.7742504409171157,1.03723456790123,1.1518730158730226,Winter,0.8887266313933038,Gem County,Idaho
540,16047,0.7846913580246915,0.8189347442680716,1.0234920634920603,1.475428571428565,Winter,1.0256296296296403,Gooding County,Idaho
541,16049,0.819767195767198,1.3213544973544955,1.4818483245149985,1.6839788359788332,Winter,1.3251992945326267,Idaho County,Idaho
542,16051,0.6337354497354534,1.309714285714284,0.786271604938267,1.5396402116402128,Winter,1.0692028218694924,Jefferson County,Idaho
543,16053,0.8689382716049334,1.057001763668428,0.9782716049382756,1.6743280423280409,Winter,1.1448112874779557,Jerome County,Idaho
544,16055,0.6602469135802497,0.7894038800705488,1.3546243386243395,1.7499259259259237,Winter,1.120264550264545,Kootenai County,Idaho
545,16057,0.8563104056437468,1.1214673721340385,1.19091358024691,1.7342504409171091,Winter,1.2158800705467374,Latah County,Idaho
546,16059,0.7676472663139331,1.07981657848325,1.4002539682539636,1.5592522045855377,Winter,1.2101199294532663,Lemhi County,Idaho
547,16061,0.7001904761904839,1.1838165784832415,1.3636684303350972,1.505213403880068,Winter,1.1835943562610236,Lewis County,Idaho
548,16063,0.8049241622574983,1.0263562610229249,1.007125220458554,1.6208395061728371,Winter,1.1100282186948875,Lincoln County,Idaho
549,16065,0.4946172839506173,1.3344620811287506,0.6938694885361564,1.392451499118167,Winter,0.9811710758377374,Madison County,Idaho
550,16067,0.9665608465608436,1.1838165784832388,0.7691428571428462,1.7742786596119873,Winter,1.1745114638447929,Minidoka County,Idaho
551,16069,0.738708994708991,1.1679012345678956,1.3560917107583752,1.6203033509700204,Winter,1.2128218694885318,Nez Perce County,Idaho
552,16071,0.5936931216931223,0.8940670194003588,0.9702151675485078,0.7809664902998241,Summer,0.8258236331569707,Oneida County,Idaho
553,16073,0.6707583774250396,0.6936296296296268,0.956966490299818,1.1292557319223964,Winter,0.8691675485008757,Owyhee County,Idaho
554,16075,0.6076472663139301,0.7555414462081149,0.9752945326278716,1.1807689594356232,Winter,0.886116402116406,Payette County,Idaho
555,16077,0.6224338624338615,0.836388007054672,0.4639012345679022,1.0957742504409167,Winter,0.7643633156966471,Power County,Idaho
556,16079,0.5354920634920679,0.8992733686067014,1.284416225749559,1.6220952380952376,Winter,1.0758447971781298,Shoshone County,Idaho
557,16081,0.4408888888888824,1.3098977072310405,0.8451075837742463,1.3126067019400345,Winter,0.984691358024684,Teton County,Idaho
558,16083,0.6974673721340394,0.7573051146384462,0.7513227513227501,1.3065961199294485,Winter,0.884155202821868,Twin Falls County,Idaho
559,16085,0.7865820105820104,1.1973615520282228,1.3758024691358008,1.4632663139329791,Winter,1.211410934744268,Valley County,Idaho
560,16087,0.6569594356261105,0.9340529100529114,1.053968253968252,1.228754850088184,Winter,0.9794850088183404,Washington County,Idaho
561,17001,0.0730299823633172,0.6422151675485074,-0.3888395061728236,1.0590617283950612,Winter,0.3458095238095198,Adams County,Illinois
562,17003,-0.1157954144620859,0.7421093474426673,0.0794779541446329,0.9596331569664908,Winter,0.4218694885361484,Alexander County,Illinois
563,17005,0.2622081128747843,1.1985467372133984,0.3626243386243379,0.9643033509700196,Spring,0.711865961199292,Bond County,Illinois
564,17007,0.4829911816578476,0.8831040564373924,0.0756966490299641,1.4884232804232822,Winter,0.7271216931216892,Boone County,Illinois
565,17009,0.1819259259259241,0.7414462081128812,-0.2343703703703788,1.095576719576718,Winter,0.446250440917106,Brown County,Illinois
566,17011,0.8028218694885364,1.362440917107585,0.3318236331569649,1.5668994708994688,Winter,1.016179894179894,Bureau County,Illinois
567,17013,0.2766984126984146,0.9320070546737224,-0.0066172839506222,1.4107089947089977,Winter,0.6592945326278643,Calhoun County,Illinois
568,17015,1.0119647266314078,1.3138059964726598,0.4217707231040667,1.9274920634920656,Winter,1.1622363315696578,Carroll County,Illinois
569,17017,0.3086984126984071,0.8188077601410915,-0.213827160493817,1.232973544973546,Winter,0.5406102292768914,Cass County,Illinois
570,17019,0.9432239858906472,1.5545114638447908,0.5625537918871191,1.3125220458553737,Spring,1.1046490299823644,Champaign County,Illinois
571,17021,0.6553086419753112,1.4730440917107483,0.4171851851851859,1.207703703703706,Spring,0.9529629629629696,Christian County,Illinois
572,17023,0.6025820105819994,1.311082892416222,0.206208112874774,1.2310546737213393,Spring,0.8478694885361618,Clark County,Illinois
573,17025,0.4520634920634856,1.0270194003527366,0.0950970017636823,1.054504409171075,Winter,0.6664444444444472,Clay County,Illinois
574,17027,0.2305467372133844,1.041848324514985,0.3204091710758373,1.0472098765432032,Winter,0.6721446208112857,Clinton County,Illinois
575,17029,0.7290158730158829,1.36829629629629,0.3664056437389687,1.2092134038800717,Spring,0.9299753086419794,Coles County,Illinois
576,17031,0.7579964726631331,1.0514285714285778,0.5073721340388074,1.4580176366843018,Winter,0.9437037037037066,Cook County,Illinois
577,17033,0.5165855379188675,1.1986455026455065,0.1520846560846572,1.1597178130511487,Spring,0.7663104056437363,Crawford County,Illinois
578,17035,0.5828007054673672,1.2343562610229333,0.261291005291004,1.1083597883597882,Spring,0.809033509700174,Cumberland County,Illinois
579,17037,0.6803950617283994,1.1939470899470928,0.374673721340395,1.5089805996472658,Winter,0.9406455026455012,DeKalb County,Illinois
580,17039,1.102970017636687,1.6874920634920596,0.6006913580246906,1.5180811287477929,Spring,1.234158730158735,De Witt County,Illinois
581,17041,0.9978694885361552,1.592465608465606,0.5526490299823525,1.4364162257495563,Spring,1.1557813051146342,Douglas County,Illinois
582,17043,0.7208042328042297,1.0064056437389777,0.5291710758377438,1.3063562610229278,Winter,0.8926807760141166,DuPage County,Illinois
583,17045,0.6167054673721336,1.2753439153439143,0.1524938271604853,1.250483245149911,Spring,0.8344162257495575,Edgar County,Illinois
584,17047,0.57708641975308,1.0709559082892388,0.2446843033509666,1.1101516754850005,Winter,0.7596613756613784,Edwards County,Illinois
585,17049,0.550518518518524,1.122356261022922,0.2033015873015979,1.0747654320987572,Spring,0.7519753086419785,Effingham County,Illinois
586,17051,0.3949065255731963,1.1607336860670143,0.2626313932980558,0.9772134038800684,Spring,0.714031746031738,Fayette County,Illinois
587,17053,1.019160493827158,1.5769735449735416,0.4679223985890614,1.4551957671957634,Spring,1.1378518518518552,Ford County,Illinois
588,17055,-0.056564373897715,0.8489171075837845,-0.1556543209876567,1.069361552028225,Winter,0.4376084656084512,Franklin County,Illinois
589,17057,0.1307654320987722,0.7184056437389761,-0.168070546737216,0.9744620811287495,Winter,0.41362962962962,Fulton County,Illinois
590,17059,-0.2230970017636699,0.5542574955908323,-0.3207901234568002,0.7833086419753071,Winter,0.2070793650793712,Gallatin County,Illinois
591,17061,0.2256084656084691,0.8263139329805959,-0.1606208112874735,1.131146384479721,Winter,0.513449735449738,Greene County,Illinois
592,17063,1.1915202821869515,1.4940670194003558,0.6511746031745917,1.7251922398589077,Winter,1.270486772486774,Grundy County,Illinois
593,17065,0.1324162257495727,0.8192592592592649,-0.1267301587301615,1.1108007054673714,Winter,0.4922469135802432,Hamilton County,Illinois
594,17067,0.1880493827160525,0.7670546737213485,-0.2295167548500913,1.1287477954144605,Winter,0.4627336860670279,Hancock County,Illinois
595,17069,-0.4913439153439083,0.4558306878306825,-0.4955061728395044,0.7055097001763737,Winter,0.0535132275132173,Hardin County,Illinois
596,17071,0.2984409171075787,0.8881975308641933,-0.031548500881831,1.130666666666666,Winter,0.5693721340388048,Henderson County,Illinois
597,17073,0.630137566137564,1.27809523809524,0.2961269841269821,1.31912522045855,Winter,0.8792522045855383,Henry County,Illinois
598,17075,1.0358236331569588,1.5351534391534374,0.3453686067019418,1.4315485008818305,Spring,1.0937389770723176,Iroquois County,Illinois
599,17077,0.0899047619047646,0.984761904761903,0.2640141093474349,1.1873156966490268,Winter,0.6438483245149822,Jackson County,Illinois
600,17079,0.4633650793650813,1.1321622574955836,0.1209735449735464,1.0602892416225758,Spring,0.704377425044089,Jasper County,Illinois
601,17081,0.0205291005290942,0.7329805996472591,-0.221051146384481,0.9924232804232768,Winter,0.3908183421516698,Jefferson County,Illinois
602,17083,0.1607760141093408,0.9202116402116391,-0.0197671957672054,1.325403880070547,Winter,0.60552733686067,Jersey County,Illinois
603,17085,0.89110405643739,1.0374462081128697,0.3172204585537829,1.8211075837742463,Winter,1.0120246913580242,Jo Daviess County,Illinois
